Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Australia,AUS,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44375.9375,,,,,,,,,,44375.9375,,,,,,,,,,44375.9375,,,,,
Australia,AUS,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.577938848,,,,,,,,,,0.577938848,,,,,,,,,,0.577938848,,,,,
Australia,AUS,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.064575,,,,,,,,,,1739.064575,,,,,,,,,,1739.064575,,,,,
Australia,AUS,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022649053,,,,,,,,,,0.022649053,,,,,,,,,,0.022649053,,,,,
Australia,AUS,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.600587901,,,,,,,,,,0.600587901,,,,,,,,,,0.600587901,,,,,
Australia,AUS,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1285410,1285710,1286010,1286310,1286610,1286910,1287210,1287510,1287810,1288110,1288410,1286010,1283610,1281210,1278810,1276410,1267550,1258690,1249830,1240970,1232110,1235190,1238270,1241350,1244430,1247510
Australia,AUS,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.73209846,16.73600354,16.73990862,16.7438137,16.74771878,16.75162386,16.75552894,16.75943402,16.7633391,16.76724418,16.77114927,16.73990862,16.70866798,16.67742733,16.64618669,16.61494604,16.499616,16.38428596,16.26895591,16.15362587,16.03829582,16.07838798,16.11848014,16.1585723,16.19866446,16.23875662
Australia,AUS,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.549923195,0.56935123,0.541069397,0.545772648,0.540268539,0.585388285,0.451993071,0.443578536,0.43053182,0.461889708,0.479163117,0.528023992,0.599573441,,
Australia,AUS,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,534,,,,,534,,,,,534,,,,,534,,,,,534,,,,,534,,,,,534,,,,,534,,,,,534,,,,,534,,,,,534,,534,
Australia,AUS,Land area (sq. km),AG.LND.TOTL.K2,,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300,7682300
Australia,AUS,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7641564.5,,,,,,,,,,7641564.5,,,,,,,,,,7641564.5,,,,,
Australia,AUS,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36745.70313,,,,,,,,,,36745.70313,,,,,,,,,,36745.70313,,,,,
Australia,AUS,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,87.4835183,84.43447653,85.89574378,83.522329,81.38803225,79.43403847,78.48781433,78.18216961,79.52626506,78.51324074,80.61712479,81.99871972,83.16292023,78.95349113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,Cereal production (metric tons),AG.PRD.CREL.MT,,9149882,11143648,11812267,13001568,9684056,16585035,9873734,18905065,14250318,12904533,14840092,10781927,16997800,16367969,17767379,17448064,14417267,25274482,23343860,16402312,23703676,14186565,31068963,28602111,24942194,24001774,19899619,21891006,22375364,23045332,18747862,25261706,26805757,15410973,27389413,35645886,31236619,33339400,35368800,34446938,38877209,19028500,41630823,34563569,39839639,19399217,24427739,35211060,34499849,33505761,39987043,43371697,35597663,38412470,
Australia,AUS,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,24.96,29.85,30.23,34.23,28.92,40.14,31.14,44.97,37.61,36.83,39.64,35.74,43.71,42.34,45.85,44.77,40.71,56.76,54.56,46.62,57.96,45.18,67.72,67.12,65.8,65.51,58.26,64.5,65.85,66.69,62.97,75.5,77.44,60.95,81.34,97.72,95.9,104.23,113.07,108.13,116.64,81.19,110.13,101.13,116.83,82.03,82.66,99.39,101.95,102,120.98,140.58,128.79,,
Australia,AUS,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,38.95,44.13,45.94,49.03,47.22,51.92,47.14,54.26,51.3,53.87,56.67,58.23,62.53,56.84,61.69,65.7,64.86,74.39,71.15,62.89,67.1,61.2,72.72,69.11,68.78,70.49,69.32,72.1,71.26,74.4,73.63,79.34,83.16,78.11,85.91,95.03,95.54,100.82,107.32,105.02,110.12,93.91,107.06,100.59,107.94,91.48,97.12,103.64,104.9,102.17,108.84,119.54,119.52,,
Australia,AUS,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,51.45,56.45,59.12,61.43,62.47,60.84,60.76,61.83,64.38,69.68,71.12,75.8,74.45,66.53,72.58,78.66,79.64,82.6,80,73.25,71.62,72.66,73.45,69.41,71.63,75.3,79.75,81.3,79.87,86.38,88.11,87.75,89.91,92.2,91.74,92.81,97.46,99.28,103.67,104.21,106.88,105.7,101.01,97.3,101.46,101.24,104.39,101.26,100.67,98.01,98.16,100.05,106.15,,
Australia,AUS,Surface area (sq. km),AG.SRF.TOTL.K2,,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220,7741220
Australia,AUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1083.9,1217.3,1285.2,1323.7,983.5,1441.6,830.8,1338.7,1114.9,1217.6,1269.6,933.1,1318.5,1393.6,1414,1345.5,987.5,1680.2,1510.2,1052.3,1401.5,875.6,1646.2,1609.3,1453.1,1521.9,1436,1629.4,1676.4,1716.1,1603.4,1896.6,1979.5,1266.7,1871,2129.2,1953.7,1986.3,2111,1962.3,2219.3,1088.2,2089.5,1704.5,2087.3,1056.1,1231.4,1688.2,1691.5,1723.8,2097,2231.7,1992,2137.2,
Australia,AUS,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.557035868,7.883566664,7.704979036,7.909340483,8.50630702,9.518282421,9.445480113,9.642179164,8.985561373,8.968722149,9.778535148,9.468280767,9.348520468,9.612493937,9.83119167,9.159090159,8.8824639,8.887178984,9.687155594,8.859222626,8.980973671,8.58212921,8.24578428,7.851205383,7.770466298,8.097274965,7.986701453
Australia,AUS,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9964798,31.09023461,29.35158827,30.90240065,29.60090197,27.52656212,26.30720231,26.42214169,27.16609438,28.51480823,29.10831916,27.79959344,28.88330325,29.98931836,29.21230042,24.42512167,23.59162573,24.04526923,25.79201696,27.24365478,29.30861955,27.7851053,28.00582884,29.25051361,30.50728363,30.74103769,31.4840314
Australia,AUS,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15268167325,17068021037,15792232316,13804472119,12476352808,16323790423,19683938576,21666410694,21948618406,18505735474,20311338967,21170186958,19530580258,21484354875,27304897250,38696830817,47925908994,58847109140,79125039590,82705750040,69099087739,89343171566,1.03E+11,88624742746,85288712581,79805237432,67841757149
Australia,AUS,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53992655425,53371197843,52679885811,55168883181,56603069409,66750323102,75423012738,80376140345,82747225907,79601560689,84902583708,88268064343,79477681918,89216900918,1.09E+11,1.34E+11,1.52E+11,1.70E+11,2.06E+11,2.46E+11,2.05E+11,2.54E+11,3.12E+11,3.35E+11,3.18E+11,3.04E+11,2.65E+11
Australia,AUS,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.351372933,5.52547637,7.257186626,8.285691692,9.467173352,9.576234235,7.805792888,7.034422151,6.033946203,5.144023261,5.408797091,5.222143104,4.586394181,4.367779294,4.405933089,3.852851184,4.048665981,4.255517077,4.157306703,3.252109291,2.350758421,2.287664375,3.017652333,2.788398173,3.154534802,4.050116306,4.402371072
Australia,AUS,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40461945641,39236085998,38782895982,41100809474,42641871557,50624768683,57543973205,61005952689,63033171009,61075069811,65686465016,68928612291,62006172594,70731725170,86235633642,1.06E+11,1.21E+11,1.37E+11,1.64E+11,1.97E+11,1.62E+11,2.02E+11,2.49E+11,2.69E+11,2.50E+11,2.40E+11,2.08E+11
Australia,AUS,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13530709784,14135111845,13896989829,14068073707,13961197852,16125554419,17879039533,19370187656,19714054898,18526490877,19216118693,19339452052,17471509324,18485175749,22269637926,28343515426,31054904800,33268598508,42155002504,49691815671,42887582892,51589637033,62395164373,66749520169,67976507118,63548866157,57269113267
Australia,AUS,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808156157.1,825954292.2,806995923.3,843695450.8,798613711.7,969759324.1,1001161631,1146884408,1196946821,1114256382,1267126378,1160197303,1001186254,1184791216,1502670172,1743966466,1972287332,2151687683,2809284035,3012858777,2832316675,3423557729,4110573493,4185557607,3984208880,3995557338,3492230872
Australia,AUS,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69260822750,70439218880,68472118126,68973355300,69079422217,83074113525,95106951314,1.02E+11,1.05E+11,98107296163,1.05E+11,1.09E+11,99008262177,1.11E+11,1.36E+11,1.73E+11,2.00E+11,2.29E+11,2.85E+11,3.29E+11,2.74E+11,3.43E+11,4.14E+11,4.24E+11,4.03E+11,3.84E+11,3.33E+11
Australia,AUS,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.42183874,33.5926252,33.33136683,33.07212395,34.48611491,35.93360896,36.99636247,35.97845293,35.04037723,34.33175703,33.31913089,33.94488592,33.70654074,33.38485144,33.43762514,34.08734687,34.52586414,34.01640965,31.01978583,30.02625436,24.65019131,26.20060208,25.10886775,25.89579561,24.30048266,23.64140341,23.17529404
Australia,AUS,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.23030853,29.79166382,27.82316678,27.73978371,26.44580977,26.96359468,28.89064233,30.56498323,31.75958218,32.00941148,32.16375286,33.03337753,32.82376183,32.25805091,32.94414135,37.63468028,37.83384415,37.68280405,39.03089051,39.47798157,43.69043072,43.72662825,43.86765107,42.0652926,42.0376989,41.5674426,40.9383035
Australia,AUS,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,111363907.2,104498074.2,128771023.7,255864630.6,240884044.4,161021952.7,267633242.2,266127020.2,235789936.3,343154405,460008835.8,733152152.1,692794029.2,518013351.2,1403222409,1886318083,3418517751,5099497262,6845793845,3024469775,633078140.4,-1172055089,3835344660,2545789066,1827817069,4045649269,5006395610,6082141450,4666647575,311364927.8,4095019475,13380829229,6974350066,18597832803,9785047534,-32713394187,24082532470,14420781948,31887673441,11463844142,18068580538,8250639449,5247598692,-734342321.1,-602972266.3,-16738913221
Australia,AUS,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.270003347,0.231604067,0.247976415,0.401742832,0.271341475,0.165862147,0.255337885,0.241719405,0.199453648,0.254972629,0.30738036,0.415319317,0.357753711,0.292829357,0.726313902,1.046892724,1.878416193,2.697049435,2.903574533,1.009905417,0.203591573,-0.359995513,1.179186636,0.816087421,0.566229027,1.099512956,1.247434478,1.396359569,1.168724979,0.080109917,0.986865928,3.53560617,1.769258051,3.987970692,1.597049648,-4.720033424,3.224414443,1.690490124,3.023795864,1.23724278,1.581840449,0.593605708,0.341312153,-0.046954306,-0.041450638,-1.24960247
Australia,AUS,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921536548,1167324050,1317003559,1560499302,1573129399,1691880309,1763528046,2533331756,3153437313,2789071484,2840983334,2412852072,1929479130,2103260102,2620399556,3308147990,3786552128,4290193178,4830374370,5270424943,4877667407,6195213903,8201467069,8175478466,7944627076,7535124261,6430998241
Australia,AUS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,66080009.46,83962074.28,122832298.3,193900329.6,213557098.4,222246444.7,211665603.6,208692459.1,247260421.8,273925994.9,303632507.3,365259887.7,365698913.6,381575408.9,403232727.1,311754455.6,291884246.8,340696655.3,428584075.9,555251220.7,674255065.9,653431152.3,565207336.4,532928527.8,586184082,700452697.8,871201110.8,950616638.2,965712097.2,1055117432,1052674072,1058857422,1218804321,1778992676,2253605957,1531079216,2051227219,2980870874,3366427027,3224401182,4655461397,6597638171,7288016964,7353448445,6999928144,6168813634
Australia,AUS,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-18340091394,-15532375782,-10586162829,-10313304565,-9289520942,-15863048788,-18669238436,-14404742353,-11910492516,-17780527378,-21795709493,-15487273891,-7986938465,-16002234756,-29307731701,-41286950910,-43342943310,-45318593060,-64163007802,-52121667002,-48898407699,-44714246092,-44457661399,-66345749101,-51155959290,-44058575768,-58433568409
Australia,AUS,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6.123968504,-4.995056084,-3.251529009,-3.170852162,-2.977882686,-4.914123426,-5.073862854,-3.589203422,-2.734453043,-4.452992465,-5.607736518,-3.732305308,-2.11038258,-4.059458216,-6.284515852,-6.738578448,-6.253711857,-6.067714272,-7.521570704,-4.942514272,-5.277392218,-3.914574416,-3.198578939,-4.315232895,-3.27094395,-3.028756337,-4.362214587
Australia,AUS,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-17885982075,-15206062114,-11087725706,-10134035514,-9717000397,-16666732291,-18846130363,-14074965648,-12780499104,-17712763085,-21651816089,-15048345265,-7722005364,-16036456525,-28771663192,-40641469114,-42196079138,-43714374664,-62931241088,-51156776269,-48261682640,-44133960646,-42731460138,-72862350596,-58393909924,-41597591281,-56937613501
Australia,AUS,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11359908734,-13065793041,-12089027239,-10043409122,-8266987915,-11342556252,-13609978311,-14266000008,-13735156762,-11361801113,-11882790657,-11130541068,-10336522545,-11594742935,-15098854114,-22013826114,-28098343099,-32549042851,-41151952237,-37993429330,-38033817390,-49292957998,-54779715804,-40985274362,-38972820243,-33168098131,-29735587617
Australia,AUS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7654223704,-3259469532,956062277.3,-595971586.9,-1312259379,-4713416475,-5240428241,-533267382.7,1646368836,-6467569674,-10082425327,-4278715480,2098010276,-4719220381,-14416671533,-19188702455,-14812982447,-12281113878,-22837087761,-13745224204,-10035658716,6185600684,12536677484,-22981247984,-9946508303,-8856100797,-26865906767
Australia,AUS,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3224652811,496410803,3664562939,1814776747,74666149.63,-3187823737,-4236918909,-490366203,1935952651,-5226148565,-9656629702,-4888627645,1660686792,-5640965903,-15724989124,-18618983092,-14265351923,-12120550587,-21163684116,-7787211119,-7474946951,11335460383,22717270950,-10192749841,4480223732,452558075.6,-19312666049
Australia,AUS,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1565607787,1621775338,883177202.2,1528925346,-463132981.8,324067649.7,123701769.2,588058432.1,-654677034.1,272742699.1,380977964.4,755023366.7,475663000.5,190866393.9,691009890.3,816879349.2,1268797953,1356186808,1433380749,1347438100,984679405.4,866990425.4,2086651032,-6109020750,-6778329722,2818792753,1899682569
Australia,AUS,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5000323944,-7824698719,-3782555746,-1106562011,-2767984260,-2630684042,-9222498129,441654791.4,-2007441432,-2932190621,-1898249310,-10797958705,2663165109,-7681971735,9612586773,-33123390587,-7620252751,-6470053661,-30020094089,-13272117217,-17218512630,-17142068311,-57304251200,-52369268453,-55287463826,-40117540290,-40946217337
Australia,AUS,"Portfolio Investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8112295912,-7566983510,-9302902129,736687172.4,-8052294090,-15975783689,-12270826516,-20549055305,-13092557940,-3916797786,-14086844719,-4071338218,-6371942604,-339472612.6,-41260991988,-15943896032,-32719174101,-52294971642,23452260088,-32866552387,-75822478795,-68783482636,-28743543871,-14820627968,-56707375587,-23334772603,-54875142103
Australia,AUS,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,600660894.1,1740259741,-324280600,-4726150271,-41559782.14,-959833827.7,395946684.7,2471470047,2873247193,-2040033540,6705487329,-1364741742,1095681198,122666905.3,6877692435,1165916822,7254249611,9722732655,-35146509918,3691240699,8549223464,429957799.5,4546171539,2535523800,5507393289,3644459039,-2345772644
Australia,AUS,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674041042.8,792886791.1,546802132.5,326076144.3,289726352.4,192923939.6,181168116.2,394525037.8,178295410.1,48843408.21,169506490.1,-78017343.65,251573803,311728560.1,207793945.5,-84422341.48,-431617764,-488436330.7,-173967803.6,-383013468.6,-828931592.7,-1606888778,-2214623079,-2379226756,-2236630744,-2034376841,-1832074026
Australia,AUS,"Net capital account (BoP, current US$)",BN.TRF.KOGT.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-193022586.7,-171857001.5,-161751067.2,-179815256.3,-187813107.4,-216149475.8,-299845268.9,-259073486.4,-216098612.7,-205015720.1,-237735132,-316037392.4,-211754652,-225117840.1,-154941381.2,-169876142.9,-121156802.5,248031588,-202444781.6,-382547366.6,-347860764.4,-286810500.4,-360449770.9,-408619773,-460610690.4,-357808266.1,-403002131.9
Australia,AUS,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Australia,AUS,"ICT service exports (BoP, current US$)",BX.GSR.CCIS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444714386,1398503403,1578556118,1694433706,2147187295,2616156061,2833863111,3040756544,3245627003,2758646995,3263895052,3946954015,4555709383,4914207844,5768037113,7477618518,8396568350,7150807776,8240122887,9423876177,10462314038,10510713535,10149005274,9477768451
Australia,AUS,"ICT service exports (% of service exports, BoP)",BX.GSR.CCIS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.39318917,11.12194302,10.81205658,10.04077315,11.10961592,13.4683516,16.3948607,16.1825666,16.26932552,15.40383466,16.81820113,16.74001807,16.402905,16.10831502,17.42186474,18.47164818,19.19926431,17.73211652,17.74367441,18.04836469,19.38865063,19.62793218,18.7112214,19.06386827
Australia,AUS,"Communications, computer, etc. (% of service exports, BoP)",BX.GSR.CMCP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.92482518,19.9566542,15.03764733,18.27545096,16.77251049,16.70449885,15.57496808,16.43611972,19.30005121,22.16872019,22.0511693,26.28398724,21.46363774,22.83823429,22.79584957,21.95319465,21.58386518,22.7858306,23.3568859,24.39283243,23.27055159,23.40542525,23.46962353,24.40127058,24.41693786,23.97477374,24.06876314
Australia,AUS,"Primary income receipts (BoP, current US$)",BX.GSR.FCTY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3908258591,4001446079,3701639208,3761062997,4209364893,4980526495,6072483778,7400410687,8214230702,7145198944,8429825644,10038424529,9194057714,9890159715,12205977792,16683004703,19828316006,26298083869,37975551208,44712993294,31066179725,40050213568,47973739848,47639468384,46315892338,46637209024,38105391278
