Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Brazil,BRA,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47495.16797,,,,,,,,,,47495.16797,,,,,,,,,,47495.16797,,,,,
Brazil,BRA,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.567010929,,,,,,,,,,0.567010929,,,,,,,,,,0.567010929,,,,,
Brazil,BRA,Urban land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3425.557373,,,,,,,,,,3425.557373,,,,,,,,,,3425.557373,,,,,
Brazil,BRA,Urban land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.UR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040895286,,,,,,,,,,0.040895286,,,,,,,,,,0.040895286,,,,,
Brazil,BRA,Land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607906215,,,,,,,,,,0.607906215,,,,,,,,,,0.607906215,,,,,
Brazil,BRA,Forest area (sq. km),AG.LND.FRST.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5467050,5441619,5416188,5390757,5365326,5339895,5314464,5289033,5263602,5238171,5212740,5183660,5154580,5125500,5096420,5067340,5050788,5034236,5017684,5001132,4984580,4974740,4964900,4955060,4945220,4935380
Brazil,BRA,Forest area (% of land area),AG.LND.FRST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.40988785,65.10562159,64.80135533,64.49708907,64.19282281,63.88855654,63.58429028,63.28002402,62.97575776,62.6714915,62.36722524,62.01930094,61.67137665,61.32345235,60.97552805,60.62760375,60.42956926,60.23153477,60.03350028,59.83546579,59.63743129,59.51970175,59.40197221,59.28424267,59.16651312,59.04878358
Brazil,BRA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.632793712,1.639682224,,,,,,,,
Brazil,BRA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,,,1761,,,,,1761,,,,,1761,,,,,1761,,,,,1761,,,,,1761,,,,,1761,,,,,1761,,,,,1761,,,,,1761,,,,,1761,,1761,
Brazil,BRA,Land area (sq. km),AG.LND.TOTL.K2,,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140,8358140
Brazil,BRA,Rural land area (sq. km),AG.LND.TOTL.RU.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8241430,,,,,,,,,,8241430,,,,,,,,,,8241430,,,,,
Brazil,BRA,Urban land area (sq. km),AG.LND.TOTL.UR.K2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134981.375,,,,,,,,,,134981.375,,,,,,,,,,134981.375,,,,,
Brazil,BRA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,,32.55267203,34.16666667,35.76923077,38.14814815,40.71428571,42.75862069,44.83333333,45.3125,47.09090909,47.39142857,49.59459459,52.89473684,56.02564103,57.56097561,76.93166667,81.39534884,84.09090909,97.27272727,108.0178174,121.1566667,124.7807018,126.1702128,131.2765957,136.0934183,140.8687104,138.5312245,139.6559596,141.3232932,143.5440882,143.797281,142.5577907,145.5062448,146.6133476,147.6450848,136.2834358,138.9163124,138.8130754,138.7115106,138.3687061,138.0262529,134.7358264,129.1507869,122.6385322,117.7262447,116.0814317,116.861992,,,,,,,,,
Brazil,BRA,Cereal production (metric tons),AG.PRD.CREL.MT,,15036353,15918336,16616892,16469226,20350793,17867924,20322328,20418801,20549860,23698316,22814265,22703928,23721606,26240014,26238419,31143200,30913834,24033646,27147322,33217492,32050567,33838263,29197566,32711289,36011139,37298400,44148398,42905037,43934410,32490390,36682063,44057997,43073464,45852774,49641824,44957172,44871284,40734185,47428952,45893360,57124610,50878876,67468220,63963630,55668625,59148968,69441579,79751786,70913797,75161327,77586276,89908244,100901726,101398284,
Brazil,BRA,Crop production index (2004-2006 = 100),AG.PRD.CROP.XD,,23.31,24.67,24.82,24.47,29.29,26.84,29.56,29.61,30.41,31.12,33.58,34.71,32.74,36.25,36.6,37.55,41.21,39.4,41.11,45.45,47.54,48.78,47.47,52.22,58.65,53.92,59.99,60.94,63.55,59.02,59.91,63.86,62.72,68.08,69.97,66.04,70.39,71.16,75.73,77.32,82.78,87.51,95.49,99,97.96,103.04,112.35,121.79,118.79,126.58,135.28,130.58,140.33,,
Brazil,BRA,Food production index (2004-2006 = 100),AG.PRD.FOOD.XD,,15.66,16.2,16.73,17.58,19.62,19.1,20.56,21.24,21.94,23.39,23.88,25.37,25.35,26.74,28.04,30.92,32.29,31.55,33.05,37.41,38.17,40.15,40.1,43.12,46.22,45.08,49.02,51.36,53.48,51.39,53.58,56.72,57.31,61.9,66.23,65.94,69.06,69.92,75.13,76.81,81.38,86.5,94.19,97.43,99.41,103.16,110.92,116.66,116.85,123.92,128.97,127.1,136.65,,
Brazil,BRA,Livestock production index (2004-2006 = 100),AG.PRD.LVSK.XD,,13.63,13.93,14.09,15.12,15.98,16.08,16.45,17.96,18.83,19.28,19.18,20.89,21.87,21.85,23.43,25.38,25.64,26.99,28.68,31.92,32.92,33.32,34.37,34.99,36.08,37.72,40.41,42.81,44.18,44.91,48.97,51.59,53.44,56.49,62.2,66.49,67.01,68.41,74.14,77.58,80.39,85.71,89.58,96.3,100.9,102.8,107.69,111.51,111.42,116.59,118.85,121.42,127.53,,
Brazil,BRA,Surface area (sq. km),AG.SRF.TOTL.K2,,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770,8515770
Brazil,BRA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1346.3,1381.5,1322.4,1256.4,1428.3,1321.3,1402.2,1350.5,1302.8,1408.8,1290.8,1299.7,1411.7,1455.8,1358.8,1444.6,1452.5,1210.1,1301.3,1575.7,1611.1,1544.8,1614.6,1677.3,1827.8,1664.7,1882.1,1858.8,1999.7,1755.1,1850.7,2142.5,2354.5,2284.4,2513.2,2573.1,2522.1,2581.2,2720.9,2661.4,3149.6,2846,3385.3,3131.5,2882.6,3210.5,3553.1,3830.8,3531.5,4040.8,4037.5,4584.5,4826.4,4640.5,
Brazil,BRA,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,,,,,,,,,,,,,,,,2.880945729,2.371657681,2.270517591,2.203177465,2.344317902,2.811620583,2.808836475,2.55820117,2.879916359,2.699691115,2.635653743,2.314113606,2.131363013,2.294509707,2.126198242,2.442895653,1.74650831,2.875192602,3.08954864,2.716659034,2.515772242,2.0550881,2.432972548,2.819189585,3.353081894,3.768899444,4.462564275,4.462649956,4.383715708,4.241829932,4.311991047,4.211154065,4.375338124,4.575410394,4.481199053,4.148190569,4.255150839,4.800346911,4.969351207,5.297270499,5.886754396
Brazil,BRA,"Communications, computer, etc. (% of service imports, BoP)",BM.GSR.CMCP.ZS,,,,,,,,,,,,,,,,24.24121406,27.23780254,35.48156105,39.62264151,35.90418531,34.96202012,36.72635267,35.74207893,38.731542,34.41558442,35.67282322,37.4800638,39.20296571,38.45718597,37.07960115,37.79077496,37.3370319,35.73351279,31.12506541,34.48410376,23.3382245,29.90485177,32.40311091,36.39248084,40.7957675,43.51545494,47.91922077,49.27504179,53.14590659,49.08970237,52.0643743,50.4494835,49.33513704,48.70413848,52.54180058,50.57529949,48.81943428,50.49854974,49.22792155,51.68600763,57.10883141
Brazil,BRA,"Primary income payments (BoP, current US$)",BM.GSR.FCTY.CD,,,,,,,,,,,,,,,,2404000000,2891000000,3806000000,4892000000,6733000000,8424000000,11644000000,14981000000,11726000000,12722000000,12779000000,12089000000,10882000000,12851000000,13856000000,12765000000,10555000000,9115000000,11630000000,11293000000,14562000000,17527000000,21688000000,24531000000,22780000000,21506555000,23022742197,21485798727,21890774760,23719058065,29161701041,33927084451,40783869373,53072582766,42510024800,84751258181,93356880443,62925699724,44668348537,65019573500,54287893008
Brazil,BRA,"Imports of goods and services (BoP, current US$)",BM.GSR.GNFS.CD,,,,,,,,,,,,,,,,14546000000,14950000000,14816000000,16705000000,21760000000,27826000000,27229000000,24792000000,19560000000,17612000000,16958000000,18433000000,19368000000,19907000000,24180000000,28184000000,28251000000,27984000000,34856000000,43495000000,63293000000,66018000000,75139000000,74415000000,62807000000,71576500702,71626048627,60778949499,62707203451,78995242018,96610925191,1.19E+11,1.58E+11,2.20E+11,1.75E+11,2.44E+11,3.02E+11,3.04E+11,3.26E+11,3.19E+11,2.43E+11
Brazil,BRA,"Insurance and financial services (% of service imports, BoP)",BM.GSR.INSF.ZS,,,,,,,,,,,,,,,,2.116613419,2.804456396,2.148227712,0.7482108,0.816004212,1.047012934,1.26508369,1.871410043,1.984991527,4.058441558,3.588390501,4.032809296,5.607043559,3.772161449,2.906878486,2.445832779,2.6629681,2.328398385,7.15855573,2.555100449,9.229640499,2.956672171,0.326776028,0.897988506,6.290766778,6.06296216,6.483671219,8.868766437,8.760779712,6.900188664,6.129236988,5.738117942,5.690320493,5.961497735,7.295009335,4.964788435,4.520095544,4.077348539,3.53526807,2.774509926,3.317431609
Brazil,BRA,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,,,,,,,,,,,,,,,,12042000000,12347000000,12023000000,13631000000,17961000000,22955000000,22091000000,19395000000,15429000000,13916000000,13168000000,14044000000,15052000000,14605000000,18263000000,20661000000,21041000000,20554000000,25301000000,33241000000,49663000000,53301000000,59838000000,57711000000,49009000000,55311052000,54980803000,46703552000,47809486000,62348102993,73139777858,91349560988,1.21E+11,1.73E+11,1.28E+11,1.83E+11,2.28E+11,2.25E+11,2.41E+11,2.31E+11,1.72E+11
Brazil,BRA,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,,,,,,,,,,,,,,,,2504000000,2603000000,2793000000,3074000000,3799000000,4871000000,5138000000,5397000000,4131000000,3696000000,3790000000,4389000000,4316000000,5302000000,5917000000,7523000000,7210000000,7430000000,9555000000,10254000000,13630000000,12717000000,15301000000,16704000000,13798000000,16265448702,16645245627,14075397499,14897717451,16647139026,23471147333,28149406189,37172915001,47140404693,46974141400,60827782718,74148527802,78984360842,84382659207,88072140088,70696154203
Brazil,BRA,"Charges for the use of intellectual property, payments (BoP, current US$)",BM.GSR.ROYL.CD,,,,,,,,,,,,,,,,223000000,263000000,170000000,211000000,36000000,38000000,29000000,31000000,26000000,17000000,30000000,34000000,41000000,48000000,70000000,54000000,53000000,55000000,121000000,239000000,529000000,797000000,887000000,1075000000,1283000000,1414582000,1244319000,1228789000,1227928000,1196933000,1404494000,1663677000,2259433000,2697171000,2512044100,3225748879,3747622856,4198155186,4566857589,5922655347,5250459024
Brazil,BRA,"Imports of goods, services and primary income (BoP, current US$)",BM.GSR.TOTL.CD,,,,,,,,,,,,,,,,16950000000,17841000000,18622000000,21597000000,28493000000,36250000000,38873000000,39773000000,31286000000,30334000000,29737000000,30522000000,30250000000,32758000000,38036000000,40949000000,38806000000,37099000000,46486000000,54788000000,77855000000,83545000000,96827000000,98946000000,85587000000,93083055702,94648790824,82264748227,84597978211,1.03E+11,1.26E+11,1.53E+11,1.99E+11,2.73E+11,2.17E+11,3.28E+11,3.95E+11,3.67E+11,3.70E+11,3.84E+11,2.97E+11
Brazil,BRA,"Transport services (% of service imports, BoP)",BM.GSR.TRAN.ZS,,,,,,,,,,,,,,,,56.82907348,56.12754514,54.17114214,51.36629798,55.14609108,56.45657976,54.08719346,45.4882342,48.85015735,55.62770563,49.10290237,44.95329232,48.56348471,44.47378348,47.33817813,39.75807524,43.16227462,44.19919246,42.43851387,41.93485469,42.55319149,32.64134623,31.85412718,30.4717433,30.55515292,26.48089691,26.38070189,24.83498864,22.91588127,26.76222634,21.69719706,23.33693999,22.88538697,22.07966737,16.96284224,18.21305951,18.60621025,17.52145831,17.57631521,16.51009904,15.02243069
Brazil,BRA,"Travel services (% of service imports, BoP)",BM.GSR.TRVL.ZS,,,,,,,,,,,,,,,,16.81309904,13.83019593,8.199069101,8.262849707,8.1337194,7.534387189,7.921370183,16.89827682,10.43330913,5.898268398,11.63588391,13.53383459,6.626506024,13.29686911,12.67534223,20.00531703,16.83772538,17.73889637,19.27786499,21.0259411,24.87894351,34.49712983,35.41598588,32.23778736,22.3583128,23.940686,19.21640612,17.02120313,15.17743243,17.24788263,20.10919165,20.47545856,22.0891555,23.25469641,23.20034784,26.24685257,28.05425993,27.90264342,29.66049517,29.02938341,24.55130629
Brazil,BRA,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,,,,,,,,,,,14000000,1000000,19000000,33100000,53800000,112000000,183000000,146000000,124000000,196000000,367000000,207000000,376000000,187000000,42000000,81000000,143000000,138000000,175000000,523000000,665000000,1014000000,137000000,491000000,1037000000,1384000000,885000000,1042000000,2721000000,1498000000,2497066000,-1489093000,2478504000,228789000,9486289000,2910390869,28798368645,17061251190,26115312438,-4551874100,26763010595,16067117027,5207573379,14941767787,26039686230,13498353655
Brazil,BRA,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,,,,,,,,,,,0.033075346,0.002032336,0.03245699,0.041751253,0.051171812,0.09053477,0.119860082,0.082873892,0.061752714,0.087122925,0.156153867,0.078539666,0.133483714,0.091980249,0.020093395,0.036332191,0.053330902,0.04692535,0.052966521,0.122886693,0.143954418,0.168198255,0.034198766,0.112152032,0.185805001,0.176161335,0.104065513,0.117980147,0.315031411,0.24992122,0.380986483,-0.266207758,0.487930274,0.040978104,1.417310449,0.326412409,2.599974738,1.22120406,1.53997729,-0.273054541,1.211614254,0.614521606,0.211633329,0.605966674,1.077335009,0.760588544
Brazil,BRA,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,,,,,,,,,,,,,,,,13000000,4000000,16000000,37000000,187000000,158000000,149000000,190000000,20000000,16000000,10000000,38000000,30000000,7000000,10000000,39000000,39000000,52000000,64000000,110000000,161000000,180000000,242000000,250000000,200000000,233079000,231895000,178892000,197111000,228137000,353085000,419405000,813450000,983276000,1127773600,1546724954,1525918318,1400309469,1701305060,1964460606,1692356321
Brazil,BRA,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,108000000,103000000,114000000,147000000,27000000,152000000,154000000,168000000,19000000,5000000,6000000,10000000,10000000,7000000,9000000,12000000,22000000,34000000,203000000,252000000,347000000,409000000,375000000,444000000,330000000,365988006.6,709002014.2,360891998.3,333194000.2,400608001.7,373953000,529306000,562634000,813083000,730896100,1023656775,1123817122,1063670887,1150189008,1538775897,1339086890
Brazil,BRA,"Current account balance (BoP, current US$)",BN.CAB.XOKA.CD,,,,,,,,,,,,,,,,-6968000000,-6520000000,-5049000000,-6996000000,-10516000000,-12831000000,-11764000000,-16317000000,-6834000000,33000000,-280000000,-5311000000,-1452000000,4156000000,1002000000,-3823000000,-1450000000,6089000000,20000000,-1153000000,-18136000000,-23248000000,-30491000000,-33829000000,-25400000000,-24224529661,-23214529000,-7636629351,4177288492,11737597029,13984655478,13621476250,1550785092,-28192023673,-24305612300,-75759659450,-76970398410,-74058619392,-74769055840,-1.04E+11,-58882206539
Brazil,BRA,Current account balance (% of GDP),BN.CAB.XOKA.GD.ZS,,,,,,,,,,,,,,,,-5.632556071,-4.270424768,-2.865960829,-3.48404827,-4.674411652,-5.459428526,-4.46348133,-5.792696154,-3.361460017,0.015787667,-0.125592758,-1.980702234,-0.493736295,1.257879216,0.235434925,-0.82757555,-0.240520187,1.519972891,0.004568311,-0.206589359,-2.308426278,-2.733689315,-3.452334603,-3.916647412,-4.237649523,-3.696024997,-4.150101927,-1.503383757,0.748188784,1.753669841,1.568437125,1.229774317,0.111001534,-1.662437557,-1.458027543,-3.429789145,-2.943899191,-3.009707409,-3.032275479,-4.310274115,-3.317821778
Brazil,BRA,"Net financial account (BoP, current US$)",BN.FIN.TOTL.CD,,,,,,,,,,,,,,,,-7447000000,-6116000000,-5730000000,-6721000000,-9243000000,-13148000000,-12166000000,-16681000000,-7412000000,445000000,-802000000,-5248000000,-2256000000,3326000000,250000000,-4115000000,-532000000,4757000000,-723000000,-1426000000,-16340000000,-24816000000,-33204000000,-36368000000,-24859000000,-21314952670,-23781471851,-7269379921,3882896888,9939595729,14446272466,15456047508,-845490103.7,-25327461837,-23523714800,-75899570498,-78977306647,-73926999991,-72336343883,-1.01E+11,-54733947484
Brazil,BRA,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,,,,,,,,,,,,,,,,-2017000000,-2587000000,-3426000000,-4226000000,-5454000000,-7018000000,-10262000000,-13494000000,-11007000000,-11466000000,-11190000000,-11122000000,-10314000000,-12080000000,-12546000000,-11608000000,-9651000000,-7997000000,-10322000000,-9091000000,-11105000000,-12177000000,-16344000000,-19617000000,-18844000000,-17885817000,-19743207197,-18190550427,-18552120360,-20520130065,-25967387038,-27488974808,-29291166631,-40561764395,-33668750800,-67054811742,-70475038810,-54307547325,-32538488106,-52170259819,-42357208485
Brazil,BRA,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,,,,,,,,,,,,,,,,-4994000000,-3971000000,-1686000000,-2882000000,-5041000000,-5957000000,-1688000000,-2810000000,4062000000,11337000000,10762000000,5731000000,8794000000,16145000000,13327000000,6986000000,6687000000,11897000000,8739000000,5515000000,-10652000000,-13512000000,-15961000000,-15648000000,-8244000000,-7859777661,-5108845803,8164106076,19862819852,28989514786,36394274085,36804240761,26812962157,8145874251,6025626300,-11600794562,-9479666859,-22588710132,-45913662244,-54736046613,-19248757568
Brazil,BRA,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,,,,,,,,,,,,,,,,-3550000000,-2386000000,-100000000,-1158000000,-2717000000,-2823000000,1185000000,778000000,6469000000,13086000000,12466000000,8304000000,11158000000,19168000000,16112000000,10747000000,10578000000,15239000000,14323000000,10861000000,-3157000000,-5555000000,-6847000000,-6590000000,-746000000,-31044463,3219288000,13646302000,25183088087,33892536260,44889564255,46458612543,40031626580,24835752407,25271419900,18426541990,27563356540,17259870121,318693559.6,-6629248304,17669859544
Brazil,BRA,"Net errors and omissions (BoP, current US$)",BN.KAC.EOMS.CD,,,,,,,,,,,,,,,,-479000000,404000000,-681000000,275000000,1273000000,-317000000,-402000000,-364000000,-578000000,412000000,-522000000,63000000,-804000000,-830000000,-752000000,-292000000,918000000,-1332000000,-743000000,-273000000,1796000000,-1607000000,-2799000000,-2593000000,541000000,2909174991,-569274850.6,347992430.3,-295182604.1,-1436035300,409926988.1,1769605258,-2408504195,2877973836,726343500,-381964537.9,-2262702987,-76294899.78,2110458219,3351313715,3708053330
Brazil,BRA,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,,,,,,,,,,,,,,,,-1190000000,-1372000000,-1687000000,-1882000000,-2223000000,-1544000000,-2313000000,-2534000000,-1422000000,-1552000000,-1360000000,-202000000,-1031000000,-2629000000,-608000000,-324000000,-89000000,-1924000000,-801000000,-2035000000,-3475000000,-11667000000,-18608000000,-29192000000,-26886000000,-30497652700,-24714939372,-14108096193,-9894224671,-8694901855,-12549590735,9420275577,-27518241273,-24601090274,-36032806300,-61689068669,-85090700491,-81398929601,-54239655159,-70855294612,-61576211015
Brazil,BRA,"Portfolio Investment, net (BoP, current US$)",BN.KLT.PTXL.CD,,,,,,,,,,,,,,,,,,,,-660000000,-354000000,2000000,1000000,286000000,272000000,237000000,450000000,428000000,-176000000,421000000,-512000000,-3808000000,-14466000000,-12322000000,-51135000000,-9745000000,-20832000000,-10058000000,-18419000000,-3800000000,-6955057016,-76993760,5118566223,-5307524740,4750133360,-4884536334,-9573235678,-48390357301,-1133124949,-50283048500,-66912966480,-41247719173,-15825807533,-32786512981,-38707628976,-22047439035
Brazil,BRA,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,,,,,,,,,,,,,,,,-1065353631,2671552873,521321902.5,4627513919,-2810598603,-3377928711,707526978.3,-7540558562,-11251288872,-5065394219,-9479361256,-13426626106,-12009090316,-5804671936,-11220470576,-9525419679,-5423711870,10639008258,6890217316,6598207990,12968698860,8682419356,-8251223553,-16301723547,-16765383890,7981269455,-3417504179,-11266431881,3586265142,6599125780,27566439296,30569287954,87484243269,2969305577,47577592798,49079977011,58634858697,18899129689,-5923828439,10832925298,1568667504
Brazil,BRA,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,,,,,,,,,,,,,,,,43000000,38000000,63000000,112000000,-21000000,144000000,186000000,-13000000,111000000,162000000,148000000,80000000,68000000,91000000,221000000,799000000,1514000000,2189000000,1603000000,2423000000,3621000000,2441000000,1814000000,1436000000,1688000000,1521065000,1637524000,2389815000,2866589000,3268212307,3557768431,4306210297,4028989566,4223866471,3337512200,2895946854,2984307258,2837638065,3683094511,2724984391,2723759514
